agent,contrainte,jour,value,poids
7,1,47,0,130
7,1,48,0,130
7,1,49,0,130
7,1,50,0,130
7,1,51,0,130
7,1,52,0,130
7,1,53,0,130
7,1,54,0,130
7,1,55,0,130
7,1,56,0,130
7,1,57,0,130
7,1,58,0,130
7,1,59,0,130
7,1,60,0,130
7,1,61,0,130
7,1,62,0,130
7,1,63,0,130
7,1,64,0,130
7,1,65,0,130
7,1,66,0,130
7,1,67,0,130
7,1,68,0,130
7,1,69,0,130
7,1,70,0,130
7,1,71,0,130
7,1,72,0,130
7,1,73,0,130
7,1,74,0,130
7,1,75,0,130
7,1,76,0,130
7,1,77,0,130
7,1,78,0,130
7,1,79,0,130
7,1,80,0,130
7,1,81,0,130
7,1,82,0,130
7,1,83,0,130
7,1,84,0,130
7,2,1,0,130
7,2,2,0,130
7,2,3,0,130
7,2,4,0,130
7,2,5,0,130
7,2,6,0,130
7,2,7,0,130
7,2,8,0,130
7,2,9,0,130
7,2,10,0,130
7,2,11,0,130
7,2,12,0,130
7,2,13,1,130
7,2,14,0,130
7,2,15,0,130
7,2,16,0,130
7,2,17,1,130
7,2,18,0,130
7,2,19,1,130
7,2,20,0,130
7,2,21,1,130
7,2,22,0,130
7,2,23,0,130
7,2,24,0,130
7,2,25,0,130
7,2,26,0,130
7,2,27,0,130
7,2,28,1,130
7,2,29,0,130
7,2,30,0,130
7,2,31,0,130
7,2,32,0,130
7,2,33,0,130
7,2,34,1,130
7,2,35,0,130
7,2,36,1,130
7,2,37,0,130
7,2,38,0,130
7,2,39,0,130
7,2,40,0,130
7,2,41,0,130
7,2,42,0,130
7,2,43,0,130
7,2,44,0,130
7,2,45,0,130
7,2,46,0,130
7,2,47,0,130
7,2,48,0,130
7,2,49,0,130
7,2,50,0,130
7,2,51,0,130
7,2,52,0,130
7,2,53,0,130
7,2,54,0,130
7,2,55,0,130
7,2,56,0,130
7,2,57,1,130
7,2,58,0,130
7,2,59,0,130
7,2,60,0,130
7,2,61,0,130
7,2,62,0,130
7,2,63,0,130
7,2,64,0,130
7,2,65,0,130
7,2,66,0,130
7,2,67,0,130
7,2,68,0,130
7,2,69,0,130
7,2,70,0,130
7,2,71,0,130
7,2,72,0,130
7,2,73,0,130
7,2,74,0,130
7,2,75,0,130
7,2,76,0,130
7,2,77,0,130
7,2,78,0,130
7,2,79,0,130
7,2,80,0,130
7,2,81,0,130
7,2,82,0,130
7,2,83,0,130
7,2,84,0,130
7,3,1,0,200
7,3,2,0,200
7,3,3,0,200
7,3,4,0,200
7,3,5,0,200
7,3,6,0,200
7,3,7,0,200
7,3,8,0,200
7,3,9,0,200
7,3,10,0,200
7,3,11,0,200
7,3,12,0,200
7,3,13,0,200
7,3,14,0,200
7,3,15,0,200
7,3,16,0,200
7,3,17,0,200
7,3,18,0,200
7,3,19,0,200
7,3,20,0,200
7,3,21,0,200
7,3,22,0,200
7,3,23,0,200
7,3,24,0,200
7,3,25,0,200
7,3,26,0,200
7,3,27,0,200
7,3,28,0,200
7,3,29,0,200
7,3,30,0,200
7,3,31,0,200
7,3,32,0,200
7,3,33,0,200
7,3,34,0,200
7,3,35,0,200
7,3,36,0,200
7,3,37,0,200
7,3,38,0,200
7,3,39,0,200
7,3,40,0,200
7,3,41,0,200
7,3,42,0,200
7,3,43,0,200
7,3,44,0,200
7,3,45,0,200
7,3,46,0,200
7,3,47,0,200
7,3,48,0,200
7,3,49,0,200
7,3,50,0,200
7,3,51,0,200
7,3,52,0,200
7,3,53,0,200
7,3,54,0,200
7,3,55,0,200
7,3,56,0,200
7,3,57,0,200
7,3,58,0,200
7,3,59,0,200
7,3,60,0,200
7,3,61,0,200
7,3,62,0,200
7,3,63,0,200
7,3,64,0,200
7,3,65,0,200
7,3,66,0,200
7,3,67,0,200
7,3,68,0,200
7,3,69,0,200
7,3,70,0,200
7,3,71,0,200
7,3,72,0,200
7,3,73,0,200
7,3,74,0,200
7,3,75,0,200
7,3,76,0,200
7,3,77,0,200
7,3,78,0,200
7,3,79,0,200
7,3,80,0,200
7,3,81,0,200
7,3,82,0,200
7,3,83,0,200
7,3,84,0,200
7,10,1,0,180
7,10,2,0,180
7,10,3,0,180
7,10,4,0,180
7,10,5,0,180
7,10,6,0,180
7,10,7,0,180
7,10,8,0,180
7,10,9,0,180
7,10,10,0,180
7,10,11,0,180
7,10,12,0,180
7,10,13,0,180
7,10,14,0,180
7,10,15,0,180
7,10,16,0,180
7,10,17,0,180
7,10,18,0,180
7,10,19,0,180
7,10,20,0,180
7,10,21,0,180
7,10,22,0,180
7,10,23,0,180
7,10,24,0,180
7,10,25,0,180
7,10,26,0,180
7,10,27,0,180
7,10,28,0,180
7,10,29,0,180
7,10,30,0,180
7,10,31,0,180
7,10,32,0,180
7,10,33,0,180
7,10,34,0,180
7,10,35,0,180
7,10,36,0,180
7,10,37,0,180
7,10,38,0,180
7,10,39,0,180
7,10,40,0,180
7,10,41,0,180
7,10,42,0,180
7,10,43,0,180
7,10,44,0,180
7,10,45,0,180
7,10,46,0,180
7,10,47,0,180
7,10,48,0,180
7,10,49,0,180
7,10,50,0,180
7,10,51,0,180
7,10,52,0,180
7,10,53,0,180
7,10,54,0,180
7,10,55,0,180
7,10,56,0,180
7,10,57,0,180
7,10,58,0,180
7,10,59,0,180
7,10,60,0,180
7,10,61,0,180
7,10,62,0,180
7,10,63,0,180
7,10,64,0,180
7,10,65,0,180
7,10,66,0,180
7,10,67,0,180
7,10,68,0,180
7,10,69,0,180
7,10,70,0,180
7,10,71,0,180
7,10,72,0,180
7,10,73,0,180
7,10,74,0,180
7,10,75,0,180
7,10,76,0,180
7,10,77,0,180
7,10,78,0,180
7,10,79,0,180
7,10,80,0,180
7,10,81,0,180
7,10,82,0,180
7,10,83,0,180
7,10,84,0,180
7,11,1,0,180
7,11,2,0,180
7,11,3,0,180
7,11,4,0,180
7,11,5,0,180
7,11,6,0,180
7,11,7,0,180
7,11,8,0,180
7,11,9,0,180
7,11,10,0,180
7,11,11,0,180
7,11,12,0,180
7,11,13,0,180
7,11,14,0,180
7,11,15,0,180
7,11,16,0,180
7,11,17,0,180
7,11,18,0,180
7,11,19,0,180
7,11,20,0,180
7,11,21,0,180
7,11,22,0,180
7,11,23,0,180
7,11,24,0,180
7,11,25,0,180
7,11,26,0,180
7,11,27,0,180
7,11,28,0,180
7,11,29,0,180
7,11,30,0,180
7,11,31,0,180
7,11,32,0,180
7,11,33,0,180
7,11,34,0,180
7,11,35,0,180
7,11,36,0,180
7,11,37,0,180
7,11,38,0,180
7,11,39,0,180
7,11,40,0,180
7,11,41,0,180
7,11,42,0,180
7,11,43,0,180
7,11,44,0,180
7,11,45,0,180
7,11,46,0,180
7,11,47,0,180
7,11,48,0,180
7,11,49,0,180
7,11,50,0,180
7,11,51,0,180
7,11,52,0,180
7,11,53,0,180
7,11,54,0,180
7,11,55,0,180
7,11,56,0,180
7,11,57,0,180
7,11,58,0,180
7,11,59,0,180
7,11,60,0,180
7,11,61,0,180
7,11,62,0,180
7,11,63,0,180
7,11,64,0,180
7,11,65,0,180
7,11,66,0,180
7,11,67,0,180
7,11,68,0,180
7,11,69,0,180
7,11,70,0,180
7,11,71,0,180
7,11,72,0,180
7,11,73,0,180
7,11,74,0,180
7,11,75,0,180
7,11,76,0,180
7,11,77,0,180
7,11,78,0,180
7,11,79,0,180
7,11,80,0,180
7,11,81,0,180
7,11,82,0,180
7,11,83,0,180
7,11,84,0,180
7,12,1,0,180
7,12,2,0,180
7,12,3,0,180
7,12,4,0,180
7,12,5,0,180
7,12,6,0,180
7,12,7,0,180
7,12,8,0,180
7,12,9,0,180
7,12,10,0,180
7,12,11,0,180
7,12,12,0,180
7,12,13,0,180
7,12,14,0,180
7,12,15,0,180
7,12,16,0,180
7,12,17,0,180
7,12,18,0,180
7,12,19,0,180
7,12,20,0,180
7,12,21,0,180
7,12,22,0,180
7,12,23,0,180
7,12,24,0,180
7,12,25,0,180
7,12,26,0,180
7,12,27,0,180
7,12,28,0,180
7,12,29,0,180
7,12,30,0,180
7,12,31,0,180
7,12,32,0,180
7,12,33,0,180
7,12,34,0,180
7,12,35,0,180
7,12,36,0,180
7,12,37,0,180
7,12,38,0,180
7,12,39,0,180
7,12,40,0,180
7,12,41,0,180
7,12,42,0,180
7,12,43,0,180
7,12,44,0,180
7,12,45,0,180
7,12,46,0,180
7,12,47,0,180
7,12,48,0,180
7,12,49,0,180
7,12,50,0,180
7,12,51,0,180
7,12,52,0,180
7,12,53,0,180
7,12,54,0,180
7,12,55,0,180
7,12,56,0,180
7,12,57,0,180
7,12,58,0,180
7,12,59,0,180
7,12,60,0,180
7,12,61,0,180
7,12,62,0,180
7,12,63,0,180
7,12,64,0,180
7,12,65,0,180
7,12,66,0,180
7,12,67,0,180
7,12,68,0,180
7,12,69,0,180
7,12,70,0,180
7,12,71,0,180
7,12,72,0,180
7,12,73,0,180
7,12,74,0,180
7,12,75,0,180
7,12,76,0,180
7,12,77,0,180
7,12,78,0,180
7,12,79,0,180
7,12,80,0,180
7,12,81,0,180
7,12,82,0,180
7,12,83,0,180
7,12,84,0,180
7,13,1,0,200
7,13,2,0,200
7,13,3,0,200
7,13,4,0,200
7,13,5,0,200
7,13,6,0,200
7,13,7,0,200
7,13,8,0,200
7,13,9,0,200
7,13,10,0,200
7,13,11,0,200
7,13,12,0,200
7,13,13,0,200
7,13,14,0,200
7,13,15,0,200
7,13,16,0,200
7,13,17,0,200
7,13,18,0,200
7,13,19,0,200
7,13,20,0,200
7,13,21,0,200
7,13,22,0,200
7,13,23,0,200
7,13,24,0,200
7,13,25,0,200
7,13,26,0,200
7,13,27,0,200
7,13,28,0,200
7,13,29,0,200
7,13,30,0,200
7,13,31,0,200
7,13,32,0,200
7,13,33,0,200
7,13,34,0,200
7,13,35,0,200
7,13,36,0,200
7,13,37,0,200
7,13,38,0,200
7,13,39,0,200
7,13,40,0,200
7,13,41,0,200
7,13,42,0,200
7,13,43,0,200
7,13,44,0,200
7,13,45,0,200
7,13,46,0,200
7,13,47,0,200
7,13,48,0,200
7,13,49,0,200
7,13,50,0,200
7,13,51,0,200
7,13,52,0,200
7,13,53,0,200
7,13,54,0,200
7,13,55,0,200
7,13,56,0,200
7,13,57,0,200
7,13,58,0,200
7,13,59,0,200
7,13,60,0,200
7,13,61,0,200
7,13,62,0,200
7,13,63,0,200
7,13,64,0,200
7,13,65,0,200
7,13,66,0,200
7,13,67,0,200
7,13,68,0,200
7,13,69,0,200
7,13,70,0,200
7,13,71,0,200
7,13,72,0,200
7,13,73,0,200
7,13,74,0,200
7,13,75,0,200
7,13,76,0,200
7,13,77,0,200
7,13,78,0,200
7,13,79,0,200
7,13,80,0,200
7,13,81,0,200
7,13,82,0,200
7,13,83,0,200
7,13,84,0,200
7,14,1,0,200
7,14,2,0,200
7,14,3,0,200
7,14,4,0,200
7,14,5,0,200
7,14,6,0,200
7,14,7,0,200
7,14,8,0,200
7,14,9,0,200
7,14,10,0,200
7,14,11,0,200
7,14,12,0,200
7,14,13,0,200
7,14,14,0,200
7,14,15,0,200
7,14,16,0,200
7,14,17,0,200
7,14,18,0,200
7,14,19,0,200
7,14,20,0,200
7,14,21,0,200
7,14,22,0,200
7,14,23,0,200
7,14,24,0,200
7,14,25,0,200
7,14,26,0,200
7,14,27,0,200
7,14,28,0,200
7,14,29,0,200
7,14,30,0,200
7,14,31,0,200
7,14,32,0,200
7,14,33,0,200
7,14,34,0,200
7,14,35,0,200
7,14,36,0,200
7,14,37,0,200
7,14,38,0,200
7,14,39,0,200
7,14,40,0,200
7,14,41,0,200
7,14,42,0,200
7,14,43,0,200
7,14,44,0,200
7,14,45,0,200
7,14,46,0,200
7,14,47,0,200
7,14,48,0,200
7,14,49,0,200
7,14,50,0,200
7,14,51,0,200
7,14,52,0,200
7,14,53,0,200
7,14,54,0,200
7,14,55,0,200
7,14,56,0,200
7,14,57,0,200
7,14,58,0,200
7,14,59,0,200
7,14,60,0,200
7,14,61,0,200
7,14,62,0,200
7,14,63,0,200
7,14,64,0,200
7,14,65,0,200
7,14,66,0,200
7,14,67,0,200
7,14,68,0,200
7,14,69,0,200
7,14,70,0,200
7,14,71,0,200
7,14,72,0,200
7,14,73,0,200
7,14,74,0,200
7,14,75,0,200
7,14,76,0,200
7,14,77,0,200
7,14,78,0,200
7,14,79,0,200
7,14,80,0,200
7,14,81,0,200
7,14,82,0,200
7,14,83,0,200
7,14,84,0,200
7,15,1,0,190
7,15,2,0,190
7,15,3,0,190
7,15,4,0,190
7,15,5,0,190
7,15,6,0,190
7,15,7,0,190
7,15,8,0,190
7,15,9,0,190
7,15,10,0,190
7,15,11,0,190
7,15,12,0,190
7,15,13,0,190
7,15,14,0,190
7,15,15,0,190
7,15,16,0,190
7,15,17,0,190
7,15,18,0,190
7,15,19,0,190
7,15,20,0,190
7,15,21,0,190
7,15,22,0,190
7,15,23,0,190
7,15,24,0,190
7,15,25,0,190
7,15,26,0,190
7,15,27,0,190
7,15,28,0,190
7,15,29,1,190
7,15,30,0,190
7,15,31,0,190
7,15,32,0,190
7,15,33,1,190
7,15,34,1,190
7,15,35,1,190
7,15,36,1,190
7,15,37,1,190
7,15,38,0,190
7,15,39,0,190
7,15,40,1,190
7,15,41,1,190
7,15,42,0,190
7,15,43,0,190
7,15,44,0,190
7,15,45,0,190
7,15,46,0,190
7,15,47,0,190
7,15,48,0,190
7,15,49,0,190
7,15,50,0,190
7,15,51,0,190
7,15,52,0,190
7,15,53,0,190
7,15,54,0,190
7,15,55,0,190
7,15,56,0,190
7,15,57,0,190
7,15,58,0,190
7,15,59,0,190
7,15,60,0,190
7,15,61,0,190
7,15,62,0,190
7,15,63,0,190
7,15,64,0,190
7,15,65,0,190
7,15,66,0,190
7,15,67,0,190
7,15,68,0,190
7,15,69,0,190
7,15,70,0,190
7,15,71,0,190
7,15,72,0,190
7,15,73,0,190
7,15,74,0,190
7,15,75,0,190
7,15,76,0,190
7,15,77,0,190
7,15,78,0,190
7,15,79,0,190
7,15,80,0,190
7,15,81,0,190
7,15,82,0,190
7,15,83,0,190
7,15,84,0,190
7,20,1,0,40
7,20,2,0,40
7,20,3,0,40
7,20,4,0,40
7,20,5,0,40
7,20,6,0,40
7,20,7,0,40
7,20,8,0,40
7,20,9,0,40
7,20,10,0,40
7,20,11,0,40
7,20,12,0,40
7,20,13,0,40
7,20,14,0,40
7,20,15,0,40
7,20,16,0,40
7,20,17,0,40
7,20,18,0,40
7,20,19,0,40
7,20,20,0,40
7,20,21,0,40
7,20,22,0,40
7,20,23,0,40
7,20,24,0,40
7,20,25,0,40
7,20,26,0,40
7,20,27,0,40
7,20,28,0,40
7,20,29,0,40
7,20,30,0,40
7,20,31,0,40
7,20,32,0,40
7,20,33,0,40
7,20,34,0,40
7,20,35,0,40
7,20,36,0,40
7,20,37,0,40
7,20,38,0,40
7,20,39,0,40
7,20,40,0,40
7,20,41,0,40
7,20,42,0,40
7,20,43,0,40
7,20,44,0,40
7,20,45,0,40
7,20,46,0,40
7,20,47,0,40
7,20,48,0,40
7,20,49,0,40
7,20,50,0,40
7,20,51,0,40
7,20,52,0,40
7,20,53,0,40
7,20,54,0,40
7,20,55,0,40
7,20,56,0,40
7,20,57,0,40
7,20,58,0,40
7,20,59,0,40
7,20,60,0,40
7,20,61,0,40
7,20,62,0,40
7,20,63,0,40
7,20,64,0,40
7,20,65,0,40
7,20,66,0,40
7,20,67,0,40
7,20,68,0,40
7,20,69,0,40
7,20,70,0,40
7,20,71,0,40
7,20,72,0,40
7,20,73,0,40
7,20,74,0,40
7,20,75,0,40
7,20,76,0,40
7,20,77,0,40
7,20,78,0,40
7,20,79,0,40
7,20,80,0,40
7,20,81,0,40
7,20,82,0,40
7,20,83,0,40
7,20,84,0,40
7,21,1,0,40
7,21,2,0,40
7,21,3,0,40
7,21,4,0,40
7,21,5,0,40
7,21,6,0,40
7,21,7,0,40
7,21,8,0,40
7,21,9,0,40
7,21,10,0,40
7,21,11,0,40
7,21,12,0,40
7,21,13,0,40
7,21,14,1,40
7,21,15,0,40
7,21,16,0,40
7,21,17,0,40
7,21,18,0,40
7,21,19,0,40
7,21,20,0,40
7,21,21,0,40
7,21,22,0,40
7,21,23,0,40
7,21,24,0,40
7,21,25,0,40
7,21,26,0,40
7,21,27,0,40
7,21,28,0,40
7,21,29,0,40
7,21,30,0,40
7,21,31,0,40
7,21,32,0,40
7,21,33,0,40
7,21,34,0,40
7,21,35,1,40
7,21,36,0,40
7,21,37,0,40
7,21,38,0,40
7,21,39,0,40
7,21,40,0,40
7,21,41,1,40
7,21,42,0,40
7,21,43,0,40
7,21,44,0,40
7,21,45,0,40
7,21,46,0,40
7,21,47,0,40
7,21,48,0,40
7,21,49,0,40
7,21,50,0,40
7,21,51,0,40
7,21,52,0,40
7,21,53,0,40
7,21,54,0,40
7,21,55,0,40
7,21,56,0,40
7,21,57,0,40
7,21,58,0,40
7,21,59,0,40
7,21,60,0,40
7,21,61,0,40
7,21,62,0,40
7,21,63,0,40
7,21,64,0,40
7,21,65,0,40
7,21,66,0,40
7,21,67,0,40
7,21,68,0,40
7,21,69,0,40
7,21,70,0,40
7,21,71,0,40
7,21,72,0,40
7,21,73,0,40
7,21,74,0,40
7,21,75,0,40
7,21,76,0,40
7,21,77,0,40
7,21,78,0,40
7,21,79,0,40
7,21,80,0,40
7,21,81,0,40
7,21,82,0,40
7,21,83,0,40
7,21,84,0,40
8,1,1,0,130
8,1,2,0,130
8,1,3,0,130
8,1,4,0,130
8,1,5,0,130
8,1,6,0,130
8,1,7,0,130
8,1,8,0,130
8,1,9,0,130
8,1,10,0,130
8,1,11,0,130
8,1,12,0,130
8,1,13,0,130
8,1,14,0,130
8,1,15,0,130
8,1,16,0,130
8,1,17,0,130
8,1,18,0,130
8,1,19,0,130
8,1,20,0,130
8,1,21,0,130
8,1,22,0,130
8,1,23,0,130
8,1,24,0,130
8,1,25,0,130
8,1,26,0,130
8,1,27,0,130
8,1,28,0,130
8,1,29,0,130
8,1,30,0,130
8,1,31,0,130
8,1,32,0,130
8,1,33,0,130
8,1,34,0,130
8,1,35,0,130
8,1,36,0,130
8,1,37,0,130
8,1,38,0,130
8,1,39,0,130
8,1,40,0,130
8,1,41,0,130
8,1,42,0,130
8,1,43,0,130
8,1,44,0,130
8,1,45,0,130
8,1,46,0,130
8,1,47,0,130
8,1,48,0,130
8,1,49,0,130
8,1,50,0,130
8,1,51,0,130
8,1,52,0,130
8,1,53,0,130
8,1,54,0,130
8,1,55,0,130
8,1,56,0,130
8,1,57,0,130
8,1,58,0,130
8,1,59,0,130
8,1,60,0,130
8,1,61,0,130
8,1,62,0,130
8,1,63,0,130
8,1,64,0,130
8,1,65,0,130
8,1,66,0,130
8,1,67,0,130
8,1,68,0,130
8,1,69,0,130
8,1,70,0,130
8,1,71,0,130
8,1,72,0,130
8,1,73,0,130
8,1,74,0,130
8,1,75,0,130
8,1,76,0,130
8,1,77,0,130
8,1,78,0,130
8,1,79,0,130
8,1,80,0,130
8,1,81,0,130
8,1,82,0,130
8,1,83,0,130
8,1,84,0,130
8,2,1,0,130
8,2,2,0,130
8,2,3,0,130
8,2,4,0,130
8,2,5,0,130
8,2,6,0,130
8,2,7,0,130
8,2,8,0,130
8,2,9,0,130
8,2,10,1,130
8,2,11,0,130
8,2,12,0,130
8,2,13,0,130
8,2,14,0,130
8,2,15,1,130
8,2,16,0,130
8,2,17,0,130
8,2,18,0,130
8,2,19,0,130
8,2,20,0,130
8,2,21,0,130
8,2,22,1,130
8,2,23,0,130
8,2,24,0,130
8,2,25,0,130
8,2,26,0,130
8,2,27,0,130
8,2,28,0,130
8,2,29,0,130
8,2,30,0,130
8,2,31,0,130
8,2,32,0,130
8,2,33,0,130
8,2,34,0,130
8,2,35,0,130
8,2,36,0,130
8,2,37,0,130
8,2,38,0,130
8,2,39,0,130
8,2,40,0,130
8,2,41,0,130
8,2,42,0,130
8,2,43,0,130
8,2,44,0,130
8,2,45,0,130
8,2,46,0,130
8,2,47,0,130
8,2,48,0,130
8,2,49,0,130
8,2,50,0,130
8,2,51,0,130
8,2,52,1,130
8,2,53,0,130
8,2,54,0,130
8,2,55,0,130
8,2,56,1,130
8,2,57,0,130
8,2,58,0,130
8,2,59,0,130
8,2,60,1,130
8,2,61,0,130
8,2,62,0,130
8,2,63,0,130
8,2,64,0,130
8,2,65,0,130
8,2,66,0,130
8,2,67,0,130
8,2,68,0,130
8,2,69,0,130
8,2,70,0,130
8,2,71,0,130
8,2,72,0,130
8,2,73,0,130
8,2,74,0,130
8,2,75,0,130
8,2,76,0,130
8,2,77,0,130
8,2,78,0,130
8,2,79,0,130
8,2,80,0,130
8,2,81,0,130
8,2,82,0,130
8,2,83,0,130
8,2,84,0,130
8,3,1,0,200
8,3,2,0,200
8,3,3,0,200
8,3,4,0,200
8,3,5,0,200
8,3,6,0,200
8,3,7,0,200
8,3,8,0,200
8,3,9,0,200
8,3,10,0,200
8,3,11,0,200
8,3,12,0,200
8,3,13,0,200
8,3,14,0,200
8,3,15,0,200
8,3,16,0,200
8,3,17,0,200
8,3,18,0,200
8,3,19,0,200
8,3,20,0,200
8,3,21,0,200
8,3,22,0,200
8,3,23,0,200
8,3,24,0,200
8,3,25,0,200
8,3,26,0,200
8,3,27,0,200
8,3,28,0,200
8,3,29,0,200
8,3,30,0,200
8,3,31,0,200
8,3,32,0,200
8,3,33,0,200
8,3,34,1,200
8,3,35,0,200
8,3,36,0,200
8,3,37,0,200
8,3,38,0,200
8,3,39,0,200
8,3,40,0,200
8,3,41,0,200
8,3,42,0,200
8,3,43,0,200
8,3,44,0,200
8,3,45,0,200
8,3,46,0,200
8,3,47,0,200
8,3,48,0,200
8,3,49,0,200
8,3,50,0,200
8,3,51,0,200
8,3,52,0,200
8,3,53,0,200
8,3,54,0,200
8,3,55,0,200
8,3,56,0,200
8,3,57,0,200
8,3,58,0,200
8,3,59,0,200
8,3,60,0,200
8,3,61,0,200
8,3,62,0,200
8,3,63,0,200
8,3,64,0,200
8,3,65,0,200
8,3,66,0,200
8,3,67,0,200
8,3,68,0,200
8,3,69,0,200
8,3,70,0,200
8,3,71,0,200
8,3,72,0,200
8,3,73,0,200
8,3,74,0,200
8,3,75,0,200
8,3,76,0,200
8,3,77,0,200
8,3,78,0,200
8,3,79,0,200
8,3,80,0,200
8,3,81,0,200
8,3,82,0,200
8,3,83,0,200
8,3,84,1,200
8,10,1,0,180
8,10,2,0,180
8,10,3,0,180
8,10,4,0,180
8,10,5,0,180
8,10,6,0,180
8,10,7,0,180
8,10,8,0,180
8,10,9,0,180
8,10,10,0,180
8,10,11,0,180
8,10,12,0,180
8,10,13,0,180
8,10,14,0,180
8,10,15,0,180
8,10,16,0,180
8,10,17,0,180
8,10,18,0,180
8,10,19,0,180
8,10,20,0,180
8,10,21,0,180
8,10,22,0,180
8,10,23,0,180
8,10,24,0,180
8,10,25,0,180
8,10,26,0,180
8,10,27,0,180
8,10,28,0,180
8,10,29,0,180
8,10,30,0,180
8,10,31,0,180
8,10,32,0,180
8,10,33,0,180
8,10,34,0,180
8,10,35,0,180
8,10,36,0,180
8,10,37,0,180
8,10,38,0,180
8,10,39,0,180
8,10,40,0,180
8,10,41,0,180
8,10,42,0,180
8,10,43,0,180
8,10,44,0,180
8,10,45,0,180
8,10,46,0,180
8,10,47,0,180
8,10,48,0,180
8,10,49,0,180
8,10,50,0,180
8,10,51,0,180
8,10,52,0,180
8,10,53,0,180
8,10,54,0,180
8,10,55,0,180
8,10,56,0,180
8,10,57,0,180
8,10,58,0,180
8,10,59,0,180
8,10,60,0,180
8,10,61,0,180
8,10,62,0,180
8,10,63,0,180
8,10,64,0,180
8,10,65,0,180
8,10,66,0,180
8,10,67,0,180
8,10,68,0,180
8,10,69,0,180
8,10,70,0,180
8,10,71,0,180
8,10,72,0,180
8,10,73,0,180
8,10,74,0,180
8,10,75,0,180
8,10,76,0,180
8,10,77,0,180
8,10,78,0,180
8,10,79,0,180
8,10,80,0,180
8,10,81,0,180
8,10,82,0,180
8,10,83,0,180
8,10,84,0,180
8,11,1,0,180
8,11,2,0,180
8,11,3,0,180
8,11,4,0,180
8,11,5,0,180
8,11,6,0,180
8,11,7,0,180
8,11,8,0,180
8,11,9,0,180
8,11,10,0,180
8,11,11,0,180
8,11,12,0,180
8,11,13,0,180
8,11,14,0,180
8,11,15,0,180
8,11,16,0,180
8,11,17,0,180
8,11,18,0,180
8,11,19,0,180
8,11,20,0,180
8,11,21,0,180
8,11,22,0,180
8,11,23,0,180
8,11,24,0,180
8,11,25,0,180
8,11,26,0,180
8,11,27,0,180
8,11,28,0,180
8,11,29,0,180
8,11,30,0,180
8,11,31,0,180
8,11,32,0,180
8,11,33,0,180
8,11,34,0,180
8,11,35,0,180
8,11,36,0,180
8,11,37,0,180
8,11,38,0,180
8,11,39,0,180
8,11,40,0,180
8,11,41,0,180
8,11,42,0,180
8,11,43,0,180
8,11,44,0,180
8,11,45,0,180
8,11,46,0,180
8,11,47,0,180
8,11,48,0,180
8,11,49,0,180
8,11,50,0,180
8,11,51,0,180
8,11,52,0,180
8,11,53,0,180
8,11,54,0,180
8,11,55,0,180
8,11,56,0,180
8,11,57,0,180
8,11,58,0,180
8,11,59,0,180
8,11,60,0,180
8,11,61,0,180
8,11,62,0,180
8,11,63,0,180
8,11,64,0,180
8,11,65,0,180
8,11,66,0,180
8,11,67,0,180
8,11,68,0,180
8,11,69,0,180
8,11,70,0,180
8,11,71,0,180
8,11,72,0,180
8,11,73,0,180
8,11,74,0,180
8,11,75,0,180
8,11,76,0,180
8,11,77,0,180
8,11,78,0,180
8,11,79,0,180
8,11,80,0,180
8,11,81,0,180
8,11,82,0,180
8,11,83,0,180
8,11,84,0,180
8,12,1,0,180
8,12,2,0,180
8,12,3,0,180
8,12,4,0,180
8,12,5,0,180
8,12,6,0,180
8,12,7,0,180
8,12,8,0,180
8,12,9,0,180
8,12,10,0,180
8,12,11,0,180
8,12,12,0,180
8,12,13,0,180
8,12,14,0,180
8,12,15,0,180
8,12,16,0,180
8,12,17,0,180
8,12,18,0,180
8,12,19,0,180
8,12,20,0,180
8,12,21,0,180
8,12,22,0,180
8,12,23,0,180
8,12,24,0,180
8,12,25,0,180
8,12,26,0,180
8,12,27,0,180
8,12,28,0,180
8,12,29,0,180
8,12,30,0,180
8,12,31,0,180
8,12,32,0,180
8,12,33,0,180
8,12,34,0,180
8,12,35,0,180
8,12,36,0,180
8,12,37,0,180
8,12,38,0,180
8,12,39,0,180
8,12,40,0,180
8,12,41,0,180
8,12,42,0,180
8,12,43,0,180
8,12,44,0,180
8,12,45,0,180
8,12,46,0,180
8,12,47,0,180
8,12,48,0,180
8,12,49,0,180
8,12,50,0,180
8,12,51,0,180
8,12,52,0,180
8,12,53,0,180
8,12,54,0,180
8,12,55,0,180
8,12,56,0,180
8,12,57,0,180
8,12,58,0,180
8,12,59,0,180
8,12,60,0,180
8,12,61,0,180
8,12,62,0,180
8,12,63,0,180
8,12,64,0,180
8,12,65,0,180
8,12,66,0,180
8,12,67,0,180
8,12,68,0,180
8,12,69,0,180
8,12,70,0,180
8,12,71,0,180
8,12,72,0,180
8,12,73,0,180
8,12,74,0,180
8,12,75,0,180
8,12,76,0,180
8,12,77,0,180
8,12,78,0,180
8,12,79,0,180
8,12,80,0,180
8,12,81,0,180
8,12,82,0,180
8,12,83,0,180
8,12,84,0,180
8,13,1,0,200
8,13,2,0,200
8,13,3,0,200
8,13,4,0,200
8,13,5,0,200
8,13,6,0,200
8,13,7,0,200
8,13,8,0,200
8,13,9,0,200
8,13,10,0,200
8,13,11,0,200
8,13,12,0,200
8,13,13,0,200
8,13,14,0,200
8,13,15,0,200
8,13,16,0,200
